Nom,Code
 OULU/ULEABORG    ,EFOU
 PELLO            ,EFPE
 PORI (MIL/CIV)   ,EFPO
 PUDASJARVI       ,EFPU
 ROVANIEMI (CIV/M ,EFRO
 SAVONLINNA (AUT) ,EFSA
 SEINAJOKI-ILMAJO ,EFSI
 SODANKYLA        ,EFSO
 SUOMUSSALMI      ,EFSU
 TAMPERE/PIRKKALA ,EFTP
 TURKU/ABO        ,EFTU
 UTTI (FIN-AFB)   ,EFUT
 VAASA            ,EFVA
 VARKAUS          ,EFVR
 VIITASAARI       ,EFVI
 YLIVIESKA        ,EFYL
 ABERDEEN/DYCE    ,EGPD
 ABERPORTH        ,EGUC
 ABINGDON RAF     ,EGUD
 ALBERMARLE       ,    
 ALCONBURY RAF    ,EGWZ
 ALDERNEY/CHANNEL ,EGJA
 BALLYKELLY       ,EGQB
 BARKSTON HEATH R ,EGYE
 BELFAST/ALDERGRO ,EGAA
 BELFAST HARBOUR  ,EGAC
 BENBECULA ISLAND ,EGPL
 BENSON RAF       ,EGUB
 BENTWATERS RAF   ,EGVJ
 BIGGIN HILL      ,EGKB
 BINBROOK RAF     ,EGXB
 BIRMINGHAM AIRPO ,EGBB
 BLACKPOOL AIRPOR ,EGNH
 BOSCOMBE DOWN    ,EGDM
 BOULMER          ,EGQM
 BOURNEMOUTH AIRP ,EGHH
 BRISTOL/LULSGATE ,EGGD
 BRIZE NORTON RAF ,EGVN
 CAERNARFON       ,EGCK
 CAMBORNE         ,    
 CAMBRIDGE        ,EGSC
 CAMPBELTOWN      ,EGEC
 CARDIFF-WALES AR ,EGFF
 CARLISLE         ,EGNC
 CASTOR BAY       ,    
 CHIVENOR RAF     ,EGDC
 CHURCH FENTON RA ,EGXG
 COLERNE RAF      ,EGUO
 COLTISHALL RAF   ,EGYC
 CONINGSBY RAF    ,EGXC
 COSFORD RAF      ,EGWC
 COTTESMORE RAF   ,EGXJ
 COVENTRY AIRPORT ,EGBE
 COWDEN           ,EGXF
 CRANFIELD        ,EGTC
 CRANWELL RAF     ,EGYD
 CULDROSE (NAVY)  ,EGDR
 DISHFORTH RAF    ,EGXD
 DONCASTER SHEFFI ,EGCN
 DONNA NOOK NO.2  ,EGXX
 DONNA NOOK RAF   ,EGXS
 DUNDEE/RIVERSIDE ,EGPN
 EAST MIDLANDS    ,EGNX
 EDINBURGH AIRPOR ,EGPH
 EGLINTON/LONDOND ,EGAE
 EXETER AIRPORT   ,EGTE
 FAIRFORD RAF     ,EGVA
 FARNBOROUGH      ,EGLF
 FARNBOROUGH (MIL ,EGUF
 FILTON (PRIVATE) ,EGTG
 FINNINGLEY RAF   ,EGXI
 GLASGOW AIRPORT  ,EGPF
 GREAT YARMOUTH   ,EGSD
 GREENHAM COMMON  ,EGVI
 GUERNSEY AIRPORT ,EGJB
 HATFIELD         ,EGTH
 HAWARDEN (AUT)   ,EGNR
 HENLOW           ,EGWE
 HERSTOMONCEUX W  ,    
 HIGH WYCOMBE RAF ,EGUH
 HILLSBOROUGH     ,    
 HOLBEACH (AUT)   ,EGYH
 HONINGTON RAF    ,EGXH
 HUMBERSIDE       ,EGNJ
 INVERNESS/DALCRO ,EGPE
 ISLAY/PORT ELLEN ,EGPI
 ISLE OF MAN/RONA ,EGNS
 JERSEY AIRPORT   ,EGJJ
 KEMBLE RAF       ,EGBP
 KEMBLE RAF       ,EGDK
 KINLOSS RAF      ,EGQK
 KIRKWALL AIRPORT ,EGPA
 LAKENHEATH RAF   ,EGUL
 LEAVESDEN        ,EGTI
 LECONFIELD (AUT) ,EGXV
 LEEDS AND BRADFO ,EGNM
 LEEMING RAF      ,EGXE
 LEE-ON-SOLENT(NA ,EGUS
 LERWICK/SHETLAND ,    
 LEUCHARS RAF     ,EGQL
 LINTON-ON-OUSE R ,EGXU
 LIVERPOOL AIRPOR ,EGGP
 LLANBEDR         ,EGOD
 LONDON CITY AIRP ,EGLC
 LONDON/GATWICK A ,EGKK
 LONDON/HEATHROW  ,EGLL
 LONDON WEA CENTE ,EGRB
 LOSSIEMOUTH RAF  ,EGQS
 LUTON AIRPORT    ,EGGW
 LYDD AIRPORT     ,EGMD
 LYNEHAM RAF      ,EGDL
 MACHRIHANISH RAF ,EGQJ
 MANCHESTER INTL  ,EGCC
 MANSTON RAF      ,EGUM
 MANSTON SOUTHEAS ,EGMH
 MARHAM RAF       ,EGYM
 MIDDLE WALLOP    ,EGVP
 MILDENHALL RAF   ,EGUN
 MUCKLE FLUGGA    ,    
 NETHERAVON (ARMY ,EGDN
 NEWCASTLE        ,EGNT
 NEWQUAY          ,EGHQ
 NEWTON           ,EGXN
 NORTHOLT RAF     ,EGWU
 NORWICH WEA CNTR ,EGSH
 NOTTINGHAM       ,    
 OBAN AIRPORT     ,EGEO
 ODIHAM RAF       ,EGVO
 OXFORD           ,EGTK
 PEMBRY SANDS     ,EGOP
 PENZANCE HELIPOR ,EGHK
 PENZANCE/LANDS E ,EGHC
 PERTH/SCONE      ,EGPT
 PLYMOUTH/MOUNTBA ,EGDB
 PLYMOUTH/ROBOROU ,EGHD
 PORTLAND HELIPOR ,EGDP
 PRESTWICK(CIV/NA ,EGPK
 SAINT MAWGAN RAF ,EGDG
 SANDOWN/WIGHT IS ,EGHN
 SCAMPTON RAF     ,EGXP
 SCATSA/SHETLAND  ,EGPM
 SCILLY SAINT MAR ,EGHE
 SCULTHORPE (AF M ,EGUP
 SHAWBURY RAF     ,EGOS
 SHOREHAM-BY-SEA  ,EGKA
 SOUTHAMPTON WX C ,EGHI
 SOUTHEND-ON-SEA  ,EGMC
 SPADEADAM        ,EGOM
 STANSTED AIRPORT ,EGSS
 ST ATHAN RAF     ,EGDX
 ST ATHAN         ,EGSY
 STAVERTON (PRIVA ,EGBJ
 STORNOWAY        ,EGPO
 STRUBBY HELIPORT ,EGCG
 SUMBURGH (CAPE)  ,EGPB
 SWANSEA          ,EGFH
 TAIN RANGE (SAWS ,EGQA
 TEES-SIDE        ,EGNV
 TERNHILL RAF     ,EGOE
 TIREE ISLAND     ,EGPU
 TOPCLIFFE RAF    ,EGXZ
 UK MET EXETER    ,EGRR
 UNST ISLAND      ,EGPW
 UPPER HEYFORD RA ,EGUA
 VALLEY RAF       ,EGOV
 WADDINGTON RAF   ,EGXW
 WAINFLEET (AUT)  ,EGYW
 WALNEY ISL/BARRO ,EGNL
 WATTISHAM RAF    ,EGUW
 WATTON RAF RADAR ,EGYR
 WEST FREUGH (AUT ,EGOY
 WEST MALLING     ,EGKM
 WETHERSFIELD RAF ,EGVT
 WHARTON          ,EGNO
 WICK             ,EGPC
 WITTERING RAF    ,EGXT
 WOODBRIDGE RAF   ,EGVG
 WOODVALE RAF     ,EGOW
 WYTON RAF        ,EGUY
 YEOVILTON (NAVY) ,EGDY
 A12-CPP SEA      ,EHAK
 AMSTERDAM/SCHIPH ,EHAM
 AWG-1     SEA    ,EHMA
 BUITENGAATS      ,EHHW
 D15-FA-1 SEA     ,EHDV
 DE BILT          ,EHDB
 DEELEN RNLAFB    ,EHDL
 DE KOOY (NAVY)   ,EHKD
 EINDHOVEN RNLAFB ,EHEH
 EURO PLATFORM    ,EHSA
 F16-A    SEA     ,EHFZ
 F3-FB-1  SEA     ,EHFD
 GILZE-RIJEN RNLA ,EHGR
 GOEREE LE  SEA   ,EHSC
 GRONINGEN/EELDE  ,EHGG
 HOORN-A   SEA    ,EHQE
 J6-A     SEA     ,EHJA
 K13-A    SEA     ,EHJR
 K14-FA-1C SEA    ,EHKV
 L9-FF-1   SEA    ,EHMG
 LEEUWARDEN RNLAF ,EHLW
 LELYSTAD         ,EHLE
 P11-B     SEA    ,EHPG
 ROTTERDAM AIRPOR ,EHRD
 SOESTERBERG RNLA ,EHSB
 TEXEL ISLAND     ,EHTX
 TWENTE RNLAFB    ,EHTW
 VALKENBURG (NAVY ,EHVB
 VLIELAND ISLAND  ,EHVL
 VLISSINGEN       ,EHFS
 VOLKEL RNLAFB    ,EHVK
 WOENSDRECHT RNLA ,EHWO
 YPENBURG RNLAFB  ,EHYB
 ZUID-LIMBURG/BEE ,EHBK
 CASEMENT (MIL)   ,EIME
 CONNAUGHT APT    ,EIKN
 CORK ARPT/CORCAI ,EICK
 DONEGAL ARPT     ,EIDL
 DUBLIN AIRPORT   ,EIDW
 GALWAY           ,EICM
 KERRY ARPT       ,EIKY
 SHANNON AIRPORT  ,EINN
 SLIGO ARPT       ,EISG
 VALENTIA OBSERV  ,    
 WATERFORD ARPT   ,EIWF
 ALBORG           ,EKYT
 ANHOLT ISLAND (A ,EKAT
 ARHUS/KIRSTINESM ,EKKM
 AVNO (DAN-AFB)   ,EKAV
 BILLUND AIRPORT  ,EKBI
 COPENHAGEN/KASTR ,EKCH
 COPENHAGEN/ROSKI ,EKRK
 ESBJERG          ,EKEB
 GORM(OIL)        ,EKGC
 HADSUND          ,EKHS
 HALFDAN(OIL)     ,EKHA
 HARALD(OIL)      ,EKHD
 HORNS REV B HELI ,EKHN
 HORNS REV B HELI ,EKHR
 KARUP (DAN-AFB)  ,EKKA
 KOEBENHAVN/JAEG  ,    
 LINDTORP AIRPORT ,EKHO
 MARIBO ARPT (AUT ,EKMB
 ODENSE/BELDRINGE ,EKOD
 RINGSTED         ,EKRS
 RONNE            ,EKRN
 SINDAL AIRPORT   ,EKSN
 SKIVE AIRPORT    ,EKSV
 SKRYDSTRUP(DAN-A ,EKSP
 SONDERBORG AIRPO ,EKSB
 SORVAAG/VAGAR    ,EKVG
 STAUNING AIRPORT ,EKVJ
 SYDFYNS/TASINGE  ,EKST
 THISTED ARPT (AU ,EKTS
 THORSHAVN (PORT) ,    
 TIRSTRUP (CIV/MI ,EKAH
 TYRA OEST        ,EKGF
 TYRA(OIL)        ,EKTE
 VAERLOSE (DAN-AF ,EKVL
 VAMDRUP (AUT/MAN ,EKVD
 VANDEL (DAN-AFB) ,EKVA
 LUXEMBOURG (AUT) ,ELLX
 ALESUND/VIGRA    ,ENAL
 ALTA AIRPORT     ,ENAT
 ANDOYA/ANDENES(A ,ENAN
 BANAK/LAKSELV (A ,ENNA
 BARDUFOSS (CIV/M ,ENDU
 BATSFJORD        ,ENBS
 BERGEN/FLESLAND  ,ENBR
 BERLEVAG         ,ENBV
 BJORNOYA ISLAND  ,ENBJ
 BODO VI (CIV/MIL ,ENBO
 BRONNOYSUND/BRON ,ENBN
 DAGALI           ,ENDI
 DRAUGEN          ,ENDR
 EKOFISK OIL PLTF ,ENEK
 EKOFISK OIL PLTF ,ENLE
 EVENES (CIV/MIL) ,ENEV
 FAGERNES/LEIRIN  ,ENFG
 FLORO            ,ENFL
 FORDE/BRINGELAND ,ENBL
 FRIGG            ,ENFR
 GOLIAT(OIL)      ,ENUG
 GULLFAX (PLATFOR ,ENGC
 GULLKNAPP        ,ENGK
 HAMMERFEST       ,ENHF
 HASVIK           ,ENHK
 HAUGESUND/KARMOY ,ENHD
 HEIDRUN          ,ENHE
 HEIMDAL OILP     ,ENHM
 HONNINGSVAG/VALA ,ENHV
 HOPEN ISLAND     ,ENHO
 JAN MAYEN(NOR-NA ,ENJA
 KAUTOKEINO II    ,ENKA
 KIRKENES (CIV/MI ,ENKR
 KRISTIANSAND/KJE ,ENCN
 KRISTIANSUND/KVE ,ENKB
 LEKNES           ,ENLK
 LISTA/FARSUND (A ,ENLI
 MEHAMN           ,ENMH
 MOIRANA          ,ENRA
 MOLDE/ARO        ,ENML
 MOSJOEN/KJAERSTA ,ENMS
 NAMSOS AIRPORT   ,ENNM
 NARVIK III/FRAMN ,ENNK
 NORNE FPSO OILP  ,ENNE
 NOTODDEN         ,ENNO
 NY-ALESUND II    ,ENAS
 ORLAND III(NOR-A ,ENOL
 ORSTA-VOLDA/HOVD ,ENOV
 OSEBERG          ,ENOA
 OSLO/GARDERMOEN  ,ENGM
 OSLO OLD ENFB    ,    
 ROROS AIRPORT    ,ENRO
 RORVIK/RYUM      ,ENRM
 ROST (NOR-AFB)   ,ENRS
 RYGGE (NOR-AFB)  ,ENRY
 SANDANE/ANDA     ,ENSD
 SANDNESSJOEN/STO ,ENST
 SKIEN/GEITERYGGE ,ENSN
 SLEIPNER A PLATF ,ENSL
 SNORRE A OILP    ,ENSE
 SNORRE B OILP    ,ENQR
 SOGNDAL/HAUKASEN ,ENSG
 SORKJOSEN        ,ENSR
 STATFJORD A OILP ,ENSF
 STATFJORD B OILP ,ENFB
 STAVANGER/SOLA(A ,ENZV
 STORD/SOERSTOKKE ,ENSO
 STORKMARKNES/SKA ,ENSK
 SVALBARD/LONGYEA ,ENSB
 SVARTNES         ,ENSS
 SVOLVAER/HELLE   ,ENSH
 TORP (CIV/NOR-AF ,ENTO
 TROLL-A HELI     ,ENQA
 TROLL-C HELI     ,ENQC
 TROMSO/LANGNES   ,ENTC
 TRONDHEIM/VAERNE ,ENVA
 ULA PLATFORM (OI ,ENLA
 VADSO            ,ENVD
 VALHALL (OIL)    ,ENVH
 VALHALL(OIL)     ,ENWV
 VAREROY          ,ENVR
 VOSS/BOMOEN      ,ENBM
 BYDGOSZCZ        ,EPBY
 CEWICE AIRBASE   ,EPCE
 DARTOWEK NAVAL   ,EPDA
 DEBLIN-IRENA     ,EPDE
 GDANSK/REBIECHOW ,EPGD
 GDYNIA-BABIE DO  ,EPOK
 GRUDZIADZ LISIE  ,EPGI
 INOWROCLAW INOWR ,EPIR
 JEZOW SUDECKI    ,EPJS
 KATOWICE/MUCHOWI ,EPKM
 KATOWICE/PYRZOWI ,EPKT
 KOSZALIN         ,EPKO
 KRAKOW/BALICE    ,EPKK
 KRZESINY ARPT    ,EPKS
 LASK ARPT        ,EPLK
 LEBA             ,    
 LECZYCA-LEZNICA  ,EPLY
 LEGIONOWO        ,    
 LODZ/LUBLINEK    ,EPLL
 LUBLIN           ,EPLB
 MALBORK          ,EPMB
 MINSK MAZOWIECKI ,EPMM
 MODLIN           ,EPMO
 POWIDZ AIRPORT   ,EPPW
 POZNAN/LAWICA    ,EPPO
 PRUSZCZ GDANSKI  ,EPPR
 RADOM AIRPORT    ,EPRA
 RZESZOW/JASIONKA ,EPRZ
 SLUPSK           ,EPSK
 SPAA GLINNIK     ,EPTM
 SWIDWIN ARPT     ,EPSN
 SZCZECIN/GOLENIO ,EPSC
 SZYMANY          ,EPSY
 TWELTH AIRBASE   ,EPMI
 WARSAW/OKECIE    ,EPWA
 WARSZAWA/BABICE  ,EPBC
 WROCLAW/MALY GAD ,    
 WROCLAW/STRACHOW ,EPWR
 ZIELONA GORA     ,EPZG
 ANGELHOLM (SWE-A ,ESDB
 ANGELHOLM (SWE-A ,ESTA
 ARVIDSJAUR       ,ESNX
 ARVIKA           ,ESKV
 BARKARBY (SWE-AF ,ESKB
 BORLANGE (SWE-AF ,ESSD
 GALLIVARE (PRIVA ,ESNG
 GAVLE/SANDVIKEN  ,ESSK
 GOTEBORG/LANDVET ,    
 GOTEBORG/LANDVET ,ESGG
 GOTEBORG/SAVE (A ,ESGP
 GUNNARN (SWE-AFB ,ESPD
 HAGFORS          ,ESOH
 HAGSHULT (SWE-AF ,ESMV
 HALMSTAD (SWE-AF ,ESMT
 HEMAVAN          ,ESUT
 HULTSFRED (SWE-A ,ESSF
 JOKKMOKK (SWE-AF ,ESNJ
 JONKOPING AIRPOR ,ESGJ
 KALLAX/LULEA (AF ,    
 KALLAX/LULEA (AF ,ESPA
 KALMAR           ,ESMQ
 KARLSBORG (SWE-A ,ESIA
 KARLSTAD NORTH   ,ESOK
 KARLSTADT AIRPOR ,ESSQ
 KIRUNA AIRPORT   ,ESNQ
 KRAMFORS (SWE-AF ,ESNK
 KRISTIANSTAD/EVE ,ESMK
 LIDKOPING        ,ESGL
 LINKOPING/MALMEN ,ESCF
 LINKOPING/SAAB   ,ESSL
 LJUNGBYHED       ,ESTL
 LJUNGBYHED(SWE-A ,ESDA
 LYCKSELE         ,ESNL
 MALMO/STURUP     ,ESMS
 NORRKOPING/KUNGS ,ESSP
 OREBRO (PRIVATE) ,ESOE
 ORNSKOLDSVIK ARP ,ESNO
 OSTERSUND/FROSON ,ESNZ
 OSTERSUND/FROSON ,ESPC
 PAJALA           ,ESUP
 RONNEBY (SWE-AFB ,ESDF
 SALEN/SCANDANAVI ,ESKS
 SATENAS (SWE-AFB ,ESIB
 SILJAN/MORA      ,ESKM
 SKAVSTA/STOCKHO  ,ESKN
 SKELLEFTEA AIRPO ,ESNS
 SKOVDE AIRPORT   ,ESGR
 SODERHAMN (SWE-A ,ESCL
 SODERHAMN (SWE-A ,ESNY
 STOCKHOLM/ARLAND ,ESSA
 STOCKHOLM/BROMMA ,ESSB
 STORUMAN         ,ESUD
 SUNDSVALL/HARNOS ,    
 SUNDSVALL/HARNOS ,ESNN
 SVEG             ,ESND
 TORSBY           ,ESST
 TROLLHATTAN (PVT ,ESGT
 UMEA AIRPORT     ,ESNU
 UPPSALA (SWE-AFB ,ESCM
 VASTERAS/HASSLO  ,ESOW
 VAXJO/KRONOBERG  ,ESMX
 VAXJO/URASA (AFB ,ESFU
 VIDSEL (SWE-AFB) ,ESPE
 VILHELMINA       ,ESNV
 VISBY AERO STATI ,ESQV
 VISBY AIRPORT    ,ESSV
 KAUNAS           ,EYKA
 PALANGA INTL     ,EYPA
 SIAULIAI INTL    ,EYSA
 VILNIUS INTL     ,EYVI
 KUKES            ,LAKU
 TIRANA           ,LATI
 BALCHIK          ,LBWB
 BEZMER           ,LBIA
 BURGAS           ,LBBG
 DOLNA            ,LBPL
 GORNA ORECHOVIST ,LBGO
 GRAF IGNATIEVO   ,LBPG
 PLOVDIV          ,LBPD
 ROUSSE/RUSE      ,LBRS
 SOFIA            ,LBSF
 VARNA            ,LBWN
 AKROTIRI (RAF)   ,LCRA
 ERCAN            ,LCEN
 GECITKALE        ,LCGK
 LARNACA/LARNAX A ,LCLK
 NICOSIA/ATHALASS ,LCNC
 PAPHOS/BAF INTL  ,LCPH
 BOL AIRPORT      ,LDSB
 DUBROVNIK-CILIPI ,LDDU
 LOSINJ ISLAND    ,LDLO
 OSIJEK           ,LDOS
 PULA             ,LDPL
 RIJEKA/OMISALJ   ,LDRI
 SHIP C7M/MIKE    ,LDWR
 SPLIT/KASTEL STA ,LDSP
 ZADAR/ZEMUNIK    ,LDZD
 ZAGREB/MAKSIMIR  ,LDDD
 ZAGREB/PLESO     ,LDZA
 ALBACETE (CIV/MI ,LEAB
 ALCANTARILLA(SP- ,LERI
 ALGECIRAS        ,LEAG
 ALICANTE/EL ALTE ,LEAL
 ALMERIA AIRPORT  ,LEAM
 ARMILLA (CIV/MIL ,LEGA
 ASTURIAS/AVILES  ,LEAS
 BARCELONA AIRPOR ,LEBL
 BARDENAS REALES  ,LEBR
 BILBAO/SONDICA   ,LEBB
 BURGOS/VILLAFRIA ,LEBG
 CASTELLON        ,LECH
 CIUDAD REAL      ,LEAO
 CORDOBA AIRPORT  ,LEBA
 CUETA            ,GECE
 CUIDAD REAL      ,LERL
 GERONA/COSTA BRA ,LEGE
 GRANADA AIRPORT  ,LEGR
 HINOJOSA DEL DUQ ,LEHI
 HUESCA-PIRINEOS  ,LEHC
 IBIZA/ES CODOLA  ,LEIB
 JEREZ (CIV/MIL)  ,LEJR
 LA CORUNA/ALVEDR ,LECO
 LA CORUNA CITY   ,    
 LA SEU           ,LESU
 LEON/VIRGEN CAMI ,LELN
 LLEIDA-ALGUAIRE  ,LEDA
 LOGRONO/AGONCILL ,LELO
 MADRI-COLMENAR   ,LECV
 MADRID/BARAJAS   ,LEMD
 MADRID/CUATRO VI ,LEVS
 MADRID/GETAFE (A ,LEGT
 MAHON/MENORCA IS ,LEMH
 MALAGA (CIV/MIL) ,LEMG
 MALLORCA SON BON ,LESB
 MELILLA          ,GEML
 MORON (SP-USAFB) ,LEMO
 MURCIA CITY      ,    
 MURCIA           ,LEMI
 PALMA DE MALLORC ,LEPA
 PALMA D MALLORCA ,    
 PALMA/SON BONET  ,    
 PAMPLONA/NOAIN   ,LEPP
 REUS (CIV/MIL)   ,LERS
 ROTA NAVAL STATI ,LERT
 ROTA NAVAL STATI ,EQYR
 SABADELL         ,LELL
 SALAMANCA (CIV/M ,LESA
 SAN JAVIER(MIL/C ,LELC
 SAN SEBASTIAN/FU ,LESO
 SANTANDER CITY   ,    
 SANTANDER/PARAYA ,LEXJ
 SANTIAGO/LABACOL ,LEST
 SEVILLA (CIV/MIL ,LEZL
 SEVILLA/EL COPER ,LEEC
 SEVILLA/TABLADA  ,LETA
 TALAVERA AB/BADA ,LEBZ
 TERUEL           ,LETL
 TORREJON (USAFB) ,LETO
 VALENCIA BETERA  ,LEBT
 VALENCIA (CIV/MI ,LEVC
 VALLADOLID(MIL/C ,LEVD
 VIGO/PEINADOR    ,LEVX
 VITORIA          ,LEVT
 ZARAGOZA (MIL/CI ,LEZG
 ZARAGOZA (USAFB) ,LEZA
 ARRECIFE/LANZARO ,GCRR
 FUERTEVENTURA AR ,GCFV
 HIERRO AIRPORT   ,GCHI
 LA GOMERA ARPT   ,GCGM
 LA PALMA AIRPORT ,GCLA
 LAS PALMAS/GANDO ,GCLP
 TENERIFE/LOS ROD ,GCXO
 TENERIFE SUR/REI ,GCTS
 ABBEVILLE (AUT)  ,LFOI
 AGEN/LA GARENNE  ,LFBA
 AIX LES MILLES F ,LFMA
 AJACCIO/CAMPO OR ,LFKJ
 ALBI/LE SEQUESTR ,LFCI
 ALENCON/VALFRAMB ,LFOF
 AMBERIEU (FAFB/A ,LFXA
 ANGERS/AVRILLE(A ,LFRA
 ANNECY/MEYTHET   ,LFLP
 APT/ST. CHRISTOL ,LFXI
 AUCH/LAMOTHE (AU ,LFDH
 AURILLAC (AUT)   ,LFLW
 AUXERRE (AUT)    ,LFLA
 AVORD (FAFB)     ,LFOA
 BALE/MULHOUSE    ,LFSB
 BASTIA/PORETTA   ,LFKB
 BEAUVAIS/TILLE(A ,LFOB
 BELFORT/FONTAINE ,LFSQ
 BERGERAC/ROUMANI ,LFBE
 BESANCON/THISE(A ,LFSA
 BEZIERS/VIAS     ,LFMU
 BIARRITZ/ANGLET  ,LFBZ
 BISCAROSSE/PAREN ,LFBS
 BORDEAUX/MERIGNA ,LFBD
 BOURGES (AUT)    ,LFLD
 BRAY             ,LFAQ
 BREST/GUIPAVAS   ,LFRB
 BRETIGNY-SUR-ORG ,LFPY
 BRIE CHAMPNIERS  ,LFBU
 BRIVE/LA ROCHE(A ,LFBV
 BRIVE/SOUILLAC   ,LFSL
 BROYE-LES-PESMES ,LFYH
 CAEN/CARPIQUET(A ,LFRK
 CALAIS/DUNKERQUE ,LFAC
 CALVI/ST. CATHER ,LFKC
 CAMBRAI/EPINOY(F ,LFQI
 CANNES/MANDELIEU ,LFMD
 CAPTIEUX (MET/OB ,LFYJ
 CARCASSONNE/SALV ,LFMK
 CASSAGNES-BEGONH ,LFIG
 CASTRES-MAZAMET  ,LFCK
 CAUMONT          ,LFMV
 CAZAUX POND (FAF ,LFBC
 CHALONS/VATRY FA ,LFOK
 CHALON CHAMPFORG ,LFLH
 CHAMBERY/AIX BAI ,LFLB
 CHARLES DE GAULL ,LFPG
 CHARLEVILLE/MEZI ,LFQV
 CHARTRES/CHAMPOL ,LFOR
 CHATEAUDUN (FAFB ,LFOC
 CHATEAUROUX/DEOL ,LFLX
 CHATILLON-SUR-SE ,LFQH
 CHERBOURG/MAUPER ,LFRC
 CLERMONT/AULNAT  ,LFLC
 COGNAC/CHATEAUBE ,LFBG
 COLMAR HOUSSEN   ,LFGA
 COLMAR/MEYENHEIM ,LFSC
 CORMEILLES VEXIN ,LFPT
 CREIL (FAFB)     ,LFPC
 DAX/SEYRESSE     ,LFBY
 DIJON/LONGVIC(FA ,LFSD
 DINARD/PLEURTUIT ,LFRD
 DOLE TAVAUX      ,LFGJ
 EPINAL/MIRECOURT ,LFSG
 EVREUX/FAUVILLE  ,LFOE
 FIGARI (AUT)     ,LFKF
 FREJORGUES/MONTP ,LFMT
 FREJUS/ST. RAPHA ,LFTU
 GAP/TALLARD      ,LFNA
 GRENOBLE/ST. GEO ,LFLS
 HYERES/LE PALYVE ,LFTH
 ISTRES/LE TUBE F ,LFMI
 LALBENQUE/CAHORS ,LFCC
 LA MOLE          ,LFNM
 LANDIVISIAU (NAV ,LFRJ
 LANNION/SERVEL   ,LFRO
 LANVEOC/POULMIC( ,LFRL
 LA ROCHE/LES AJO ,LFRI
 LA ROCHELLE/LALE ,LFBH
 LAVAL/ENTRAMMES  ,LFOV
 LE HAVRE/OCTEVIL ,LFOH
 LE LUC/LE CANNET ,LFMC
 LE MANS/ARNAGE(A ,LFRM
 LE PUY/LOUDES (A ,LFHP
 LE TOUQUET/P. PL ,LFAT
 LILLE/LESQUIN    ,LFQQ
 LIMOGES/BELLEGAR ,LFBL
 LORIENT/LANN BIH ,LFRH
 LURE/MALBOUHANS  ,LFYL
 LUXEUIL/ST. SAUV ,LFSX
 LYON/BRON        ,LFLY
 LYON/SATOLAS     ,LFLL
 MACON/CHARNAY (A ,LFLM
 MARCE            ,LFJR
 MARSEILLE/MARIGN ,LFML
 MEGEVE           ,LFHM
 MELUN/VILLAROCHE ,LFPM
 MENDE/BRENOUX    ,LFNB
 METZ/FRESCATY(FA ,LFSF
 METZ-NANCY-LORRA ,LFJL
 MONTAUBAN        ,LFDB
 MONT-DE-MARSAN F ,LFBM
 MONTBELIARD-COUR ,LFSM
 MONTELIMAR/ANCON ,LFLQ
 MONTLUCON/GUERET ,LFBK
 MORLAIX/PLOUJEAN ,LFRU
 MURET/LHERM      ,LFBR
 NANCY/ESSEY      ,LFSN
 NANCY/OCHEY (FAF ,LFSO
 NANTES/CHATEAU B ,LFRS
 NEVERS/FOURCHAMB ,LFQG
 NICE/COTE D'AZUR ,LFMN
 NIERGNIES (FAFB) ,LFYG
 NIMES/COURBESSAC ,LFME
 NIMES/GARONS (NA ,LFTW
 NIORT/SOUCHE (AU ,LFBN
 ORANGE/CARITAT(F ,LFMO
 ORLEANS/BRICY(FA ,LFOJ
 ORLEANS/ST DENIS ,LFOZ
 PARIS/LE BOURGET ,LFPB
 PARIS MET CENTER ,LFPW
 PARIS/ORLY       ,LFPO
 PERIGUEUX/BASSIL ,LFBX
 PERPIGNAN/RIVESA ,LFMP
 PIERREFEN (NAVY) ,LFTF
 POITIERS/BIARD(A ,LFBI
 PONTARLIER       ,LFSP
 PONT-LONG-UZEIN/ ,LFBP
 QUIMPER/PLUGUFFA ,LFRQ
 REIMS/CHAMPAGNE  ,LFSR
 REIMS/PRUNAY     ,LFQA
 RENNES/ST. JACQU ,LFRN
 RODEZ/MARCILLAC  ,LFCR
 ROMORANTIN/PRUNI ,LFYR
 ROUEN/BOOS (AUT) ,LFOP
 ROUVRES (FR-ARMY ,LFQE
 SAINT-BRIEUC ARM ,LFRT
 SAINT YAN        ,LFLN
 SALON (FAFB)     ,LFMY
 SOLENZARA (FAFB) ,LFKS
 ST-AUBAN-SUR-DUR ,LFMX
 ST. DIZIER/ROBIN ,LFSI
 ST ETIENNE/BOUTH ,LFMH
 ST GATIEN        ,LFRG
 ST. GIRONS/ANTIC ,LFCG
 ST. NAZAIRE/MONT ,LFRZ
 ST. QUENTIN/ROUP ,LFOW
 STRASBOURG/ENTZH ,LFST
 SUIPPES RANGE (M ,LFFS
 TARBES/OSSUN     ,LFBT
 TOULOUSE/BLAGNAC ,LFBO
 TOULOUSE/FRANCAZ ,LFBF
 TOURS/ST SYMPHOR ,LFOT
 TOUSSUS LE NOBLE ,LFPN
 TRAPPES (AUT)    ,    
 TROYES/BARBEREY  ,LFQB
 VALENCE-CHABEUIL ,LFLU
 VANNES/MEUCON    ,LFRV
 VICHY/CHARMEIL   ,LFLV
 VILLACOUBLAY/VEL ,LFPV
 VITTEFLEUR/ST. V ,LFOS
